Id,MemberId,LoanAmount,TransactionDate,MaturityDate,LoanStatus,InitialInterestAmount,ProductId,RepaymentAmount,RepaymentDate,RepaymentType
858,4,140.0,2025-02-25 11:17:22.586191+00:00,2025-02-28 00:00:00+00:00,fully_settled,17.5,1,1.0,2025-02-27 11:17:35.984882+00:00,self_loan_repayment
874,4,10.0,2025-02-27 11:48:02.549767+00:00,2025-02-28 00:00:00+00:00,fully_settled,1.25,1,1.0,2025-02-27 12:21:09.072302+00:00,self_loan_repayment
874,4,10.0,2025-02-27 11:48:02.549767+00:00,2025-02-28 00:00:00+00:00,fully_settled,1.25,1,1.0,2025-02-27 12:30:33.806043+00:00,self_loan_repayment
874,4,10.0,2025-02-27 11:48:02.549767+00:00,2025-02-28 00:00:00+00:00,fully_settled,1.25,1,1.0,2025-02-27 12:45:17.385781+00:00,self_loan_repayment
421,68,3000.0,2025-01-29 14:38:05.050788+00:00,2025-02-14 00:00:00+00:00,fully_settled,555.0,4,2370.0,2025-02-27 13:10:54.263384+00:00,allocation_repayment
421,68,3000.0,2025-01-29 14:38:05.050788+00:00,2025-02-14 00:00:00+00:00,fully_settled,555.0,4,1180.0,2025-02-27 13:11:36.713496+00:00,allocation_repayment
619,72,200.0,2025-02-17 18:03:35.977170+00:00,2025-03-14 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-03-04 09:45:33.420708+00:00,allocation_repayment
451,51,4000.0,2025-02-03 13:24:31.952318+00:00,2025-02-14 00:00:00+00:00,fully_settled,740.0,4,4740.0,2025-02-28 17:46:44.228755+00:00,allocation_repayment
481,65,3500.0,2025-02-03 14:36:30.025130+00:00,2025-02-14 00:00:00+00:00,fully_settled,647.5,4,4147.5,2025-02-28 17:47:22.260709+00:00,allocation_repayment
636,320,1000.0,2025-02-19 07:23:39.210382+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-04 09:36:08.182425+00:00,self_loan_repayment
538,217,800.0,2025-02-11 17:13:38.052537+00:00,2025-02-28 00:00:00+00:00,fully_settled,148.0,4,948.0,2025-02-28 18:44:26.853347+00:00,self_loan_repayment
874,4,10.0,2025-02-27 11:48:02.549767+00:00,2025-02-28 00:00:00+00:00,fully_settled,1.25,1,1.0,2025-03-03 07:30:04.758936+00:00,self_loan_repayment
650,246,1000.0,2025-02-19 08:47:22.239138+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-04 08:24:50.962386+00:00,self_loan_repayment
569,49,1000.0,2025-02-13 20:17:52.100753+00:00,2025-02-14 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-04 09:46:53.965220+00:00,allocation_repayment
597,94,2000.0,2025-02-15 17:39:49.454911+00:00,2025-03-14 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-03-04 09:46:05.695334+00:00,allocation_repayment
617,215,2000.0,2025-02-17 16:35:28.029742+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,1000.0,2025-03-04 09:45:42.262962+00:00,self_loan_repayment
483,63,6000.0,2025-02-03 14:51:50.294482+00:00,2025-02-14 00:00:00+00:00,fully_settled,1110.0,4,7110.0,2025-03-04 10:41:43.125332+00:00,allocation_repayment
480,67,4000.0,2025-02-03 14:28:10.789573+00:00,2025-02-14 00:00:00+00:00,fully_settled,740.0,4,4740.0,2025-03-04 10:42:09.285923+00:00,allocation_repayment
854,236,1000.0,2025-02-25 04:59:22.065978+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-04 10:07:03.155496+00:00,self_loan_repayment
479,74,7000.0,2025-02-03 14:18:52.718195+00:00,2025-02-14 00:00:00+00:00,fully_settled,1295.0,4,6495.0,2025-03-04 10:43:20.097737+00:00,allocation_repayment
579,157,500.0,2025-02-14 06:34:47.976949+00:00,2025-02-28 00:00:00+00:00,fully_settled,92.5,4,592.0,2025-03-04 10:34:22.184824+00:00,self_loan_repayment
488,75,4000.0,2025-02-04 16:55:16.814702+00:00,2025-02-14 00:00:00+00:00,fully_settled,740.0,4,4740.0,2025-03-04 10:40:15.367118+00:00,allocation_repayment
486,62,6000.0,2025-02-03 15:36:01.703316+00:00,2025-02-14 00:00:00+00:00,fully_settled,1110.0,4,7110.0,2025-03-04 10:40:49.580854+00:00,allocation_repayment
485,69,10000.0,2025-02-03 15:04:46.400458+00:00,2025-02-14 00:00:00+00:00,fully_settled,1850.0,4,11850.0,2025-03-04 10:41:22.683241+00:00,allocation_repayment
478,60,5000.0,2025-02-03 14:18:39.914601+00:00,2025-02-14 00:00:00+00:00,fully_settled,925.0,4,5925.0,2025-03-04 10:44:04.526131+00:00,allocation_repayment
477,57,6000.0,2025-02-03 14:15:52.687418+00:00,2025-02-14 00:00:00+00:00,fully_settled,1110.0,4,7110.0,2025-03-04 10:44:30.505227+00:00,allocation_repayment
500,64,3000.0,2025-02-08 07:53:10.456687+00:00,2025-02-14 00:00:00+00:00,fully_settled,555.0,4,3555.0,2025-03-04 10:44:56.011605+00:00,allocation_repayment
498,66,4000.0,2025-02-07 10:31:26.802951+00:00,2025-02-14 00:00:00+00:00,fully_settled,740.0,4,4740.0,2025-03-04 10:45:28.697447+00:00,allocation_repayment
494,71,500.0,2025-02-05 11:31:53.767274+00:00,2025-02-14 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-04 10:45:50.486248+00:00,allocation_repayment
540,49,500.0,2025-02-11 22:14:17.179529+00:00,2025-02-14 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-04 10:47:02.687321+00:00,allocation_repayment
536,72,1000.0,2025-02-11 15:44:07.170332+00:00,2025-02-14 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-04 10:47:18.220410+00:00,allocation_repayment
534,79,1500.0,2025-02-11 11:40:28.148847+00:00,2025-02-14 00:00:00+00:00,fully_settled,277.5,4,1777.5,2025-03-04 10:47:46.877167+00:00,allocation_repayment
527,79,2000.0,2025-02-10 11:56:13.407466+00:00,2025-02-14 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-03-04 10:48:12.834338+00:00,allocation_repayment
563,286,3000.0,2025-02-13 12:28:09.067174+00:00,2025-02-14 00:00:00+00:00,fully_settled,555.0,4,3555.0,2025-03-04 10:48:34.127651+00:00,allocation_repayment
546,49,200.0,2025-02-12 09:23:10.445196+00:00,2025-02-14 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-03-04 10:52:28.326423+00:00,allocation_repayment
545,49,300.0,2025-02-12 09:18:20.405674+00:00,2025-02-14 00:00:00+00:00,fully_settled,55.5,4,355.5,2025-03-04 10:53:41.840880+00:00,allocation_repayment
606,72,350.0,2025-02-16 19:17:23.939033+00:00,2025-03-14 00:00:00+00:00,fully_settled,64.75,4,414.75,2025-03-04 10:55:02.367012+00:00,allocation_repayment
595,88,6000.0,2025-02-15 09:40:49.073219+00:00,2025-03-14 00:00:00+00:00,fully_settled,1110.0,4,7110.0,2025-03-04 10:55:28.933062+00:00,allocation_repayment
594,49,500.0,2025-02-15 09:17:02.761604+00:00,2025-03-14 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-04 10:56:02.865160+00:00,allocation_repayment
580,72,500.0,2025-02-14 06:47:34.333242+00:00,2025-03-14 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-04 10:56:24.786700+00:00,allocation_repayment
578,79,1000.0,2025-02-14 06:26:00.814676+00:00,2025-03-14 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-04 10:56:45.627579+00:00,allocation_repayment
450,55,6000.0,2025-02-03 12:51:56.121650+00:00,2025-02-14 00:00:00+00:00,fully_settled,1110.0,4,7110.0,2025-03-04 10:57:47.406095+00:00,allocation_repayment
440,73,6000.0,2025-02-02 16:10:23.124394+00:00,2025-02-14 00:00:00+00:00,fully_settled,1110.0,4,7110.0,2025-03-04 10:58:05.914976+00:00,allocation_repayment
439,54,5000.0,2025-02-02 13:16:44.376142+00:00,2025-02-14 00:00:00+00:00,fully_settled,925.0,4,5925.0,2025-03-04 11:03:08.381550+00:00,allocation_repayment
438,47,4500.0,2025-02-02 13:04:31.471652+00:00,2025-02-14 00:00:00+00:00,fully_settled,832.5,4,5332.5,2025-03-04 11:03:48.595681+00:00,allocation_repayment
433,46,7000.0,2025-02-01 18:29:19.151994+00:00,2025-02-14 00:00:00+00:00,fully_settled,1295.0,4,8295.0,2025-03-04 11:04:26.926886+00:00,allocation_repayment
426,59,6000.0,2025-01-30 13:08:31.389942+00:00,2025-02-14 00:00:00+00:00,fully_settled,1110.0,4,7110.0,2025-03-04 11:06:08.328728+00:00,allocation_repayment
419,71,500.0,2025-01-28 16:54:55.749686+00:00,2025-02-14 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-04 11:06:32.274603+00:00,allocation_repayment
408,81,3000.0,2025-01-27 12:55:53.707050+00:00,2025-02-14 00:00:00+00:00,fully_settled,555.0,4,3555.0,2025-03-04 11:06:51.533163+00:00,allocation_repayment
254,79,500.0,2025-01-02 09:47:15.974779+00:00,2025-01-14 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-04 11:07:31.238286+00:00,allocation_repayment
537,217,200.0,2025-02-11 16:25:18.163004+00:00,2025-02-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-03-04 19:44:13.451105+00:00,self_loan_repayment
664,309,1000.0,2025-02-19 10:19:58.960093+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-04 11:31:06.389039+00:00,self_loan_repayment
660,318,1000.0,2025-02-19 10:00:37.246494+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-04 11:36:15.276231+00:00,self_loan_repayment
734,121,1000.0,2025-02-21 13:56:06.955433+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-05 05:16:01.795180+00:00,self_loan_repayment
625,114,1500.0,2025-02-18 08:54:14.487945+00:00,2025-02-28 00:00:00+00:00,fully_settled,277.5,4,1777.5,2025-03-04 15:29:39.877598+00:00,self_loan_repayment
530,214,2000.0,2025-02-11 06:39:43.561288+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-03-05 12:18:12.162386+00:00,self_loan_repayment
532,225,2000.0,2025-02-11 07:38:38.527196+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-03-04 15:52:38.192122+00:00,self_loan_repayment
927,266,100.0,2025-03-03 08:24:06.062804+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.0,2025-03-05 06:43:27.666856+00:00,self_loan_repayment
618,218,2000.0,2025-02-17 16:36:52.841807+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,600.0,2025-03-04 17:22:45.239416+00:00,self_loan_repayment
674,201,200.0,2025-02-19 16:16:06.576400+00:00,2025-02-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-03-04 19:04:33.295512+00:00,self_loan_repayment
924,266,100.0,2025-03-02 17:37:00.218976+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.0,2025-03-05 06:46:34.691002+00:00,self_loan_repayment
585,116,1200.0,2025-02-14 10:25:36.661165+00:00,2025-02-28 00:00:00+00:00,fully_settled,222.0,4,1422.0,2025-03-05 12:44:20.955295+00:00,self_loan_repayment
670,323,1000.0,2025-02-19 12:34:17.770150+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-05 07:59:07.920776+00:00,self_loan_repayment
588,112,500.0,2025-02-14 12:43:59.248498+00:00,2025-02-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-05 09:10:18.952400+00:00,self_loan_repayment
855,338,500.0,2025-02-25 05:24:10.354323+00:00,2025-02-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-05 14:34:28.892750+00:00,self_loan_repayment
618,218,2000.0,2025-02-17 16:36:52.841807+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,500.0,2025-03-05 16:26:25.271982+00:00,self_loan_repayment
688,224,2000.0,2025-02-20 07:19:49.411817+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-03-06 09:39:27.721332+00:00,self_loan_repayment
1053,291,200.0,2025-03-05 16:27:47.307435+00:00,2025-03-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-03-06 10:05:47.038377+00:00,self_loan_repayment
1058,202,150.0,2025-03-05 20:34:45.798067+00:00,2025-03-28 00:00:00+00:00,fully_settled,27.75,4,177.75,2025-03-06 11:48:39.675057+00:00,self_loan_repayment
584,176,1000.0,2025-02-14 10:19:53.234786+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-07 06:00:50.128469+00:00,self_loan_repayment
611,176,500.0,2025-02-17 11:29:39.821790+00:00,2025-02-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-03-07 06:02:39.574387+00:00,self_loan_repayment
592,176,500.0,2025-02-14 14:10:48.891170+00:00,2025-02-28 00:00:00+00:00,fully_settled,92.5,4,592.0,2025-03-07 06:06:14.409322+00:00,self_loan_repayment
592,176,500.0,2025-02-14 14:10:48.891170+00:00,2025-02-28 00:00:00+00:00,fully_settled,92.5,4,0.5,2025-03-07 06:08:50.120748+00:00,self_loan_repayment
739,157,100.0,2025-02-21 16:58:49.886419+00:00,2025-02-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-03-07 07:20:06.925053+00:00,self_loan_repayment
935,321,800.0,2025-03-03 18:15:12.872496+00:00,2025-03-28 00:00:00+00:00,fully_settled,148.0,4,400.0,2025-03-14 03:29:30.472943+00:00,self_loan_repayment
579,157,500.0,2025-02-14 06:34:47.976949+00:00,2025-02-28 00:00:00+00:00,fully_settled,92.5,4,0.5,2025-03-07 07:25:37.703769+00:00,self_loan_repayment
1813,631,100.0,2025-03-20 14:32:12.552291+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-03-20 15:49:09.980856+00:00,self_loan_repayment
557,205,1600.0,2025-02-13 04:56:48.903193+00:00,2025-02-28 00:00:00+00:00,fully_settled,296.0,4,1896.0,2025-03-07 11:07:58.270925+00:00,self_loan_repayment
497,169,2000.0,2025-02-07 08:07:29.398756+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-03-14 05:12:48.990002+00:00,self_loan_repayment
845,205,200.0,2025-02-24 14:50:52.999137+00:00,2025-02-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-03-07 11:10:18.958486+00:00,self_loan_repayment
876,205,100.0,2025-02-27 12:21:48.972123+00:00,2025-02-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-03-07 11:13:03.579174+00:00,self_loan_repayment
1532,402,100.0,2025-03-17 12:17:49.409036+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-03-17 13:11:41.547419+00:00,self_loan_repayment
618,218,2000.0,2025-02-17 16:36:52.841807+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,500.0,2025-03-14 07:14:03.230753+00:00,self_loan_repayment
864,57,3000.0,2025-02-25 20:40:15.098653+00:00,2025-03-14 00:00:00+00:00,fully_settled,555.0,4,3555.0,2025-03-12 11:51:32.488040+00:00,allocation_repayment
1059,57,3000.0,2025-03-05 22:27:26.129676+00:00,2025-03-14 00:00:00+00:00,fully_settled,555.0,4,3555.0,2025-03-12 11:52:13.246003+00:00,allocation_repayment
883,68,3000.0,2025-02-27 14:26:05.942158+00:00,2025-03-14 00:00:00+00:00,fully_settled,555.0,4,3555.0,2025-03-14 13:53:09.448161+00:00,self_loan_repayment
672,259,1000.0,2025-02-19 15:03:07.800322+00:00,2025-02-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-13 18:34:49.302786+00:00,self_loan_repayment
1226,47,2000.0,2025-03-13 19:28:51.909564+00:00,2025-03-14 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-03-14 16:41:05.651377+00:00,self_loan_repayment
618,218,2000.0,2025-02-17 16:36:52.841807+00:00,2025-02-28 00:00:00+00:00,fully_settled,370.0,4,500.0,2025-03-14 17:10:32.542947+00:00,self_loan_repayment
1208,57,3900.0,2025-03-13 14:42:26.966849+00:00,2025-03-14 00:00:00+00:00,fully_settled,721.5,4,4621.5,2025-03-16 23:32:16.619231+00:00,allocation_repayment
1171,57,4000.0,2025-03-12 16:07:17.118830+00:00,2025-03-14 00:00:00+00:00,fully_settled,740.0,4,4740.0,2025-03-17 10:16:06.557490+00:00,allocation_repayment
998,69,15000.0,2025-03-04 11:25:03.138794+00:00,2025-03-14 00:00:00+00:00,fully_settled,2775.0,4,17775.0,2025-04-02 17:22:34.914710+00:00,allocation_repayment
1659,418,500.0,2025-03-19 15:38:10.091366+00:00,2025-03-28 00:00:00+00:00,overdue,92.5,4,500.0,2025-03-21 18:14:09.243777+00:00,self_loan_repayment
2207,654,100.0,2025-03-23 11:20:07.295415+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.5,2025-03-23 11:58:20.672126+00:00,self_loan_repayment
305,1,800.0,2025-01-05 16:53:18.521638+00:00,2025-01-28 00:00:00+00:00,fully_settled,100.0,1,900.0,2025-03-24 08:09:54.926748+00:00,allocation_repayment
1606,519,200.0,2025-03-18 17:48:44.253350+00:00,2025-03-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-03-24 11:25:35.476775+00:00,self_loan_repayment
1605,519,800.0,2025-03-18 17:31:44.451439+00:00,2025-03-28 00:00:00+00:00,fully_settled,148.0,4,240.0,2025-03-24 11:29:19.937548+00:00,self_loan_repayment
1605,519,800.0,2025-03-18 17:31:44.451439+00:00,2025-03-28 00:00:00+00:00,fully_settled,148.0,4,80.0,2025-03-24 11:34:42.842716+00:00,self_loan_repayment
888,68,2000.0,2025-02-28 12:22:17.443044+00:00,2025-03-14 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-04-02 17:28:14.621677+00:00,allocation_repayment
887,52,2000.0,2025-02-28 11:55:39.690079+00:00,2025-03-14 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-04-02 17:29:32.465768+00:00,allocation_repayment
2172,331,100.0,2025-03-23 07:29:05.919129+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,30.0,2025-03-26 17:11:54.116216+00:00,self_loan_repayment
1889,178,500.0,2025-03-21 05:28:58.652631+00:00,2025-03-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-04-02 07:34:18.438371+00:00,self_loan_repayment
936,321,200.0,2025-03-03 18:23:38.034657+00:00,2025-03-28 00:00:00+00:00,fully_settled,37.0,4,200.0,2025-03-27 05:36:01.100426+00:00,self_loan_repayment
1730,415,100.0,2025-03-20 08:40:27.458394+00:00,2025-03-28 00:00:00+00:00,overdue,18.5,4,50.0,2025-03-29 06:10:21.408958+00:00,self_loan_repayment
895,51,4000.0,2025-02-28 17:50:29.176806+00:00,2025-03-14 00:00:00+00:00,fully_settled,740.0,4,4740.0,2025-04-02 09:54:20.248398+00:00,allocation_repayment
896,65,3200.0,2025-02-28 17:56:05.727666+00:00,2025-03-14 00:00:00+00:00,fully_settled,592.0,4,3792.0,2025-04-02 09:57:21.119859+00:00,allocation_repayment
2665,486,1000.0,2025-03-28 06:59:39.427127+00:00,2025-04-28 00:00:00+00:00,overdue,185.0,4,200.0,2025-03-29 17:30:45.762160+00:00,self_loan_repayment
1452,47,600.0,2025-03-15 18:37:22.189042+00:00,2025-04-14 00:00:00+00:00,fully_settled,111.0,4,711.0,2025-04-02 10:01:19.040449+00:00,allocation_repayment
2833,478,1000.0,2025-03-31 08:19:14.931951+00:00,2025-04-28 00:00:00+00:00,fully_settled,185.0,4,800.0,2025-03-31 08:32:02.002638+00:00,self_loan_repayment
1126,355,4500.0,2025-03-10 08:16:00.818166+00:00,2025-03-28 00:00:00+00:00,fully_settled,832.5,4,5332.0,2025-03-31 10:40:15.416553+00:00,self_loan_repayment
1126,355,4500.0,2025-03-10 08:16:00.818166+00:00,2025-03-28 00:00:00+00:00,fully_settled,832.5,4,0.5,2025-03-31 10:42:02.704114+00:00,self_loan_repayment
1218,72,1000.0,2025-03-13 16:36:42.664153+00:00,2025-03-14 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-31 13:05:22.109221+00:00,allocation_repayment
1181,358,1000.0,2025-03-12 17:51:20.686987+00:00,2025-03-14 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-03-31 13:08:15.336175+00:00,allocation_repayment
1217,72,1000.0,2025-03-13 16:35:12.544817+00:00,2025-03-14 00:00:00+00:00,fully_settled,185.0,4,1110.0,2025-03-31 20:23:20.157093+00:00,allocation_repayment
1217,72,1000.0,2025-03-13 16:35:12.544817+00:00,2025-03-14 00:00:00+00:00,fully_settled,185.0,4,75.0,2025-03-31 20:24:47.721533+00:00,allocation_repayment
1216,266,100.0,2025-03-13 15:52:13.699675+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.0,2025-04-02 10:40:52.452365+00:00,self_loan_repayment
1569,149,2000.0,2025-03-18 07:12:00.029398+00:00,2025-03-28 00:00:00+00:00,fully_settled,370.0,4,1370.0,2025-04-02 10:27:45.986663+00:00,self_loan_repayment
1098,129,600.0,2025-03-07 07:54:03.352250+00:00,2025-03-28 00:00:00+00:00,fully_settled,111.0,4,711.0,2025-04-02 10:30:38.387353+00:00,self_loan_repayment
1867,384,600.0,2025-03-20 20:04:59.655064+00:00,2025-03-28 00:00:00+00:00,fully_settled,111.0,4,711.0,2025-04-02 11:03:13.243910+00:00,self_loan_repayment
1222,266,150.0,2025-03-13 17:55:47.447844+00:00,2025-03-28 00:00:00+00:00,fully_settled,27.75,4,177.0,2025-04-02 10:34:26.296862+00:00,self_loan_repayment
1151,266,100.0,2025-03-11 17:40:55.144385+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,118.0,2025-04-02 10:42:42.904644+00:00,self_loan_repayment
1089,176,2000.0,2025-03-07 06:10:51.635378+00:00,2025-03-28 00:00:00+00:00,fully_settled,370.0,4,2370.0,2025-04-02 10:36:02.119323+00:00,self_loan_repayment
1083,266,200.0,2025-03-07 04:27:17.781691+00:00,2025-03-28 00:00:00+00:00,fully_settled,37.0,4,237.0,2025-04-02 10:36:52.000281+00:00,self_loan_repayment
1216,266,100.0,2025-03-13 15:52:13.699675+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,0.5,2025-04-02 10:57:46.530991+00:00,self_loan_repayment
1222,266,150.0,2025-03-13 17:55:47.447844+00:00,2025-03-28 00:00:00+00:00,fully_settled,27.75,4,0.75,2025-04-02 10:54:33.265531+00:00,self_loan_repayment
2223,553,1000.0,2025-03-23 15:18:50.285842+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-04-02 10:56:48.484421+00:00,self_loan_repayment
2205,384,400.0,2025-03-23 10:56:59.185505+00:00,2025-03-28 00:00:00+00:00,fully_settled,74.0,4,474.0,2025-04-02 11:00:30.600865+00:00,self_loan_repayment
927,266,100.0,2025-03-03 08:24:06.062804+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,0.5,2025-04-02 11:12:52.720144+00:00,self_loan_repayment
1151,266,100.0,2025-03-11 17:40:55.144385+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,0.5,2025-04-02 11:10:35.578831+00:00,self_loan_repayment
924,266,100.0,2025-03-02 17:37:00.218976+00:00,2025-03-28 00:00:00+00:00,fully_settled,18.5,4,0.5,2025-04-02 11:23:34.507111+00:00,self_loan_repayment
1215,133,550.0,2025-03-13 15:44:37.651157+00:00,2025-03-28 00:00:00+00:00,fully_settled,101.75,4,651.75,2025-04-02 11:40:15.514613+00:00,self_loan_repayment
1516,251,5000.0,2025-03-17 10:02:12.606879+00:00,2025-03-28 00:00:00+00:00,fully_settled,925.0,4,5925.0,2025-04-02 11:57:18.928418+00:00,self_loan_repayment
1509,445,260.0,2025-03-17 09:09:10.742911+00:00,2025-03-28 00:00:00+00:00,overdue,48.1,4,308.0,2025-04-02 13:08:13.505781+00:00,self_loan_repayment
587,211,1000.0,2025-02-14 12:18:34.493444+00:00,2025-02-28 00:00:00+00:00,overdue,185.0,4,700.0,2025-04-02 12:45:02.859426+00:00,self_loan_repayment
1740,444,900.0,2025-03-20 09:19:08.927718+00:00,2025-03-28 00:00:00+00:00,fully_settled,166.5,4,1066.5,2025-04-02 12:48:21.944567+00:00,self_loan_repayment
1740,444,900.0,2025-03-20 09:19:08.927718+00:00,2025-03-28 00:00:00+00:00,fully_settled,166.5,4,1066.5,2025-04-02 12:46:18.877688+00:00,self_loan_repayment
1934,656,600.0,2025-03-21 08:26:59.482378+00:00,2025-03-28 00:00:00+00:00,fully_settled,111.0,4,600.0,2025-04-02 12:54:14.146339+00:00,self_loan_repayment
2451,763,500.0,2025-03-25 08:37:40.696888+00:00,2025-03-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-04-02 13:10:00.041486+00:00,self_loan_repayment
2176,445,485.0,2025-03-23 07:47:52.262194+00:00,2025-03-28 00:00:00+00:00,fully_settled,89.725,4,574.725,2025-04-02 13:01:51.148792+00:00,self_loan_repayment
1147,190,500.0,2025-03-11 13:58:14.030549+00:00,2025-03-28 00:00:00+00:00,fully_settled,92.5,4,592.5,2025-04-02 13:03:32.008321+00:00,self_loan_repayment
1627,442,1000.0,2025-03-19 08:53:43.684729+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-04-02 13:10:37.444427+00:00,self_loan_repayment
2556,773,1000.0,2025-03-26 13:15:17.563543+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-04-02 13:04:02.337581+00:00,self_loan_repayment
1414,460,1000.0,2025-03-15 06:56:51.633663+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-04-02 13:04:20.896527+00:00,self_loan_repayment
1582,445,255.0,2025-03-18 11:36:48.808970+00:00,2025-03-28 00:00:00+00:00,overdue,47.175,4,302.0,2025-04-02 13:04:52.827481+00:00,self_loan_repayment
941,246,1000.0,2025-03-04 08:29:09.007455+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-04-02 13:12:31.581342+00:00,self_loan_repayment
1597,538,1000.0,2025-03-18 15:54:34.130960+00:00,2025-03-28 00:00:00+00:00,fully_settled,185.0,4,1185.0,2025-04-02 13:14:31.588608+00:00,self_loan_repayment
